mesa_desde,mesa_hasta,vot_parcodigo,total
6817,6822,9004,34
6817,6822,9005,17
6817,6822,9006,0
6823,6830,003,510
6823,6830,047,52
6823,6830,191,29
6823,6830,217,17
6823,6830,501,286
6823,6830,503,225
6823,6830,505,112
6823,6830,512,779
6823,6830,514,53
6823,6830,9003,0
6823,6830,9004,41
6823,6830,9005,33
6823,6830,9006,0
6831,6840,003,659
6831,6840,047,64
6831,6840,191,32
6831,6840,217,39
6831,6840,501,394
6831,6840,503,267
6831,6840,505,88
6831,6840,512,879
6831,6840,514,158
6831,6840,9003,8
6831,6840,9004,36
6831,6840,9005,62
6831,6840,9006,0
6841,6842,003,43
6841,6842,047,2
6841,6842,191,1
6841,6842,217,1
6841,6842,501,17
6841,6842,503,27
6841,6842,505,4
6841,6842,512,184
6841,6842,514,7
6841,6842,9003,0
6841,6842,9004,3
6841,6842,9005,0
6841,6842,9006,0
6843,6846,003,250
6843,6846,047,9
6843,6846,191,10
6843,6846,217,8
6843,6846,501,39
6843,6846,503,87
6843,6846,505,14
6843,6846,512,535
6843,6846,514,11
6843,6846,9003,0
6843,6846,9004,21
6843,6846,9005,0
6843,6846,9006,0
6847,6852,003,354
6847,6852,047,24
6847,6852,191,11
6847,6852,217,2
6847,6852,501,136
6847,6852,503,167
6847,6852,505,23
6847,6852,512,565
6847,6852,514,16
6847,6852,9003,0
6847,6852,9004,9
6847,6852,9005,19
6847,6852,9006,0
6853,6853,003,12
6853,6853,047,2
6853,6853,191,1
6853,6853,217,1
6853,6853,501,4
6853,6853,503,19
6853,6853,505,2
6853,6853,512,41
6853,6853,514,2
6853,6853,9003,2
6853,6853,9004,0
6853,6853,9005,2
6853,6853,9006,0
6854,6859,003,375
6854,6859,047,19
6854,6859,191,16
6854,6859,217,9
6854,6859,501,132
6854,6859,503,75
6854,6859,505,47
6854,6859,512,857
6854,6859,514,14
6854,6859,9003,0
6854,6859,9004,4
6854,6859,9005,15
6854,6859,9006,0
6860,6873,003,877
6860,6873,047,77
6860,6873,191,17
6860,6873,217,26
6860,6873,501,356
6860,6873,503,469
6860,6873,505,94
6860,6873,512,1376
6860,6873,514,63
6860,6873,9003,8
6860,6873,9004,59
6860,6873,9005,19
6860,6873,9006,0
6874,6883,003,625
6874,6883,047,59
6874,6883,191,11
6874,6883,217,15
6874,6883,501,309
6874,6883,503,320
6874,6883,505,63
6874,6883,512,1127
6874,6883,514,54
6874,6883,9003,0
6874,6883,9004,43
6874,6883,9005,43
6874,6883,9006,0
6884,6898,003,854
6884,6898,047,64
6884,6898,191,29
6884,6898,217,21
6884,6898,501,378
6884,6898,503,505
6884,6898,505,107
6884,6898,512,1554
6884,6898,514,55
6884,6898,9003,7
6884,6898,9004,53
6884,6898,9005,64
6884,6898,9006,0
6899,6903,003,309
6899,6903,047,27
6899,6903,191,12
6899,6903,217,8
6899,6903,501,131
6899,6903,503,187
6899,6903,505,29
6899,6903,512,561
6899,6903,514,19
6899,6903,9003,0
6899,6903,9004,12
6899,6903,9005,17
6899,6903,9006,0
6904,6910,003,516
6904,6910,047,17
6904,6910,191,6
6904,6910,217,7
6904,6910,501,51
6904,6910,503,110
6904,6910,505,20
6904,6910,512,836
6904,6910,514,23
6904,6910,9003,0
6904,6910,9004,19
6904,6910,9005,21
6904,6910,9006,0
6911,6917,003,532
6911,6917,047,36
6911,6917,191,11
6911,6917,217,6
6911,6917,501,78
6911,6917,503,120
6911,6917,505,26
6911,6917,512,1083
6911,6917,514,19
6911,6917,9003,0
6911,6917,9004,28
6911,6917,9005,11
6911,6917,9006,0
6918,6919,003,78
6918,6919,047,0
6918,6919,191,0
6918,6919,217,0
6918,6919,501,10
6918,6919,503,4
6918,6919,505,0
6918,6919,512,123
6918,6919,514,1
6918,6919,9003,0
6918,6919,9004,3
6918,6919,9005,0
6918,6919,9006,0
6920,6921,003,108
6920,6921,047,5
6920,6921,191,4
6920,6921,217,4
6920,6921,501,26
6920,6921,503,21
6920,6921,505,6
6920,6921,512,282
6920,6921,514,3
6920,6921,9003,0
6920,6921,9004,5
6920,6921,9005,2
6920,6921,9006,0
6922,6925,003,328
6922,6925,047,8
6922,6925,191,6
6922,6925,217,4
6922,6925,501,46
6922,6925,503,69
6922,6925,505,23
6922,6925,512,483
6922,6925,514,6
6922,6925,9003,0
6922,6925,9004,11
6922,6925,9005,9
6922,6925,9006,0
6926,6930,003,439
6926,6930,047,15
6926,6930,191,8
6926,6930,217,7
6926,6930,501,63
6926,6930,503,94
6926,6930,505,20
6926,6930,512,535
6926,6930,514,10
6926,6930,9003,0
6926,6930,9004,13
6926,6930,9005,18
6926,6930,9006,0
6931,6935,003,154
6931,6935,047,11
6931,6935,191,2
6931,6935,217,3
6931,6935,501,21
6931,6935,503,57
6931,6935,505,16
6931,6935,512,848
6931,6935,514,14
6931,6935,9003,0
6931,6935,9004,9
6931,6935,9005,4
6931,6935,9006,0
6936,6948,003,447
6936,6948,047,74
6936,6948,191,25
6936,6948,217,52
6936,6948,501,318
6936,6948,503,396
6936,6948,505,128
6936,6948,512,1422
6936,6948,514,102
6936,6948,9003,0
6936,6948,9004,42
6936,6948,9005,74
6936,6948,9006,0
6949,6957,003,361
6949,6957,047,63
6949,6957,191,23
6949,6957,217,38
6949,6957,501,227
6949,6957,503,297
6949,6957,505,102
6949,6957,512,1057
6949,6957,514,57
6949,6957,9003,3
6949,6957,9004,28
6949,6957,9005,60
6949,6957,9006,1
6958,6970,003,545
6958,6970,047,80
6958,6970,191,26
6958,6970,217,59
6958,6970,501,389
6958,6970,503,416
6958,6970,505,166
6958,6970,512,1466
6958,6970,514,107
6958,6970,9003,0
6958,6970,9004,44
6958,6970,9005,76
6958,6970,9006,0
6971,6979,003,259
6971,6979,047,55
6971,6979,191,18
6971,6979,217,20
6971,6979,501,202
6971,6979,503,238
6971,6979,505,94
6971,6979,512,828
6971,6979,514,63
6971,6979,9003,0
6971,6979,9004,19
6971,6979,9005,49
6971,6979,9006,1
6980,6990,003,448
6980,6990,047,74
6980,6990,191,20
6980,6990,217,44
6980,6990,501,337
6980,6990,503,330
6980,6990,505,136
6980,6990,512,1202
6980,6990,514,95
6980,6990,9003,0
6980,6990,9004,31
6980,6990,9005,48
6980,6990,9006,0
6991,7006,003,607
6991,7006,047,88
6991,7006,191,44
6991,7006,217,45
6991,7006,501,461
6991,7006,503,455
6991,7006,505,183
6991,7006,512,1774
6991,7006,514,114
6991,7006,9003,10
6991,7006,9004,43
6991,7006,9005,86
6991,7006,9006,2
7007,7015,003,377
7007,7015,047,61
7007,7015,191,26
7007,7015,217,35
7007,7015,501,275
7007,7015,503,303
7007,7015,505,98
7007,7015,512,1014
7007,7015,514,64
7007,7015,9003,0
7007,7015,9004,30
7007,7015,9005,48
7007,7015,9006,0
7016,7032,003,685
7016,7032,047,116
7016,7032,191,31
7016,7032,217,56
7016,7032,501,401
7016,7032,503,591
7016,7032,505,183
7016,7032,512,1880
7016,7032,514,125
7016,7032,9003,0
7016,7032,9004,44
7016,7032,9005,71
7016,7032,9006,0
7033,7042,003,397
7033,7042,047,61
7033,7042,191,24
7033,7042,217,38
7033,7042,501,259
7033,7042,503,320
7033,7042,505,96
7033,7042,512,996
7033,7042,514,69
7033,7042,9003,0
7033,7042,9004,14
7033,7042,9005,39
7033,7042,9006,0
7043,7051,003,364
7043,7051,047,79
7043,7051,191,12
7043,7051,217,26
7043,7051,501,260
7043,7051,503,312
7043,7051,505,115
7043,7051,512,1038
7043,7051,514,88
7043,7051,9003,0
7043,7051,9004,34
7043,7051,9005,33
7043,7051,9006,0
7052,7057,003,235
7052,7057,047,36
7052,7057,191,10
7052,7057,217,14
7052,7057,501,165
7052,7057,503,190
7052,7057,505,80
7052,7057,512,748
7052,7057,514,47
7052,7057,9003,0
7052,7057,9004,13
7052,7057,9005,29
7052,7057,9006,0
7058,7068,003,414
7058,7068,047,61
7058,7068,191,26
7058,7068,217,38
7058,7068,501,280
7058,7068,503,353
7058,7068,505,99
7058,7068,512,1161
7058,7068,514,62
7058,7068,9003,0
7058,7068,9004,21
7058,7068,9005,28
7058,7068,9006,0
7069,7081,003,508
7069,7081,047,72
7069,7081,191,19
7069,7081,217,42
7069,7081,501,341
7069,7081,503,468
7069,7081,505,161
7069,7081,512,1510
7069,7081,514,101
7069,7081,9003,0
7069,7081,9004,64
7069,7081,9005,51
7069,7081,9006,0
7082,7091,003,407
7082,7091,047,73
7082,7091,191,23
7082,7091,217,29
7082,7091,501,248
7082,7091,503,347
7082,7091,505,129
7082,7091,512,1161
7082,7091,514,74
7082,7091,9003,0
7082,7091,9004,27
7082,7091,9005,56
7082,7091,9006,0
7092,7092,003,34
7092,7092,047,2
7092,7092,191,2
7092,7092,217,2
7092,7092,501,10
7092,7092,503,21
7092,7092,505,3
7092,7092,512,94
7092,7092,514,2
7092,7092,9003,0
7092,7092,9004,1
7092,7092,9005,6
7092,7092,9006,0
7093,7093,003,5
7093,7093,047,2
7093,7093,191,1
7093,7093,217,0
7093,7093,501,0
7093,7093,503,2
7093,7093,505,3
7093,7093,512,12
7093,7093,514,0
7093,7093,9003,0
7093,7093,9004,0
7093,7093,9005,0
7093,7093,9006,0
7094,7095,003,88
7094,7095,047,5
7094,7095,191,1
7094,7095,217,3
7094,7095,501,20
7094,7095,503,33
7094,7095,505,10
7094,7095,512,306
7094,7095,514,14
7094,7095,9003,0
7094,7095,9004,7
7094,7095,9005,8
7094,7095,9006,0
7096,7104,003,505
7096,7104,047,53
7096,7104,191,25
7096,7104,217,25
7096,7104,501,154
7096,7104,503,144
7096,7104,505,63
7096,7104,512,1012
7096,7104,514,18
7096,7104,9003,0
7096,7104,9004,28
7096,7104,9005,23
7096,7104,9006,0
7105,7106,003,147
7105,7106,047,3
7105,7106,191,3
7105,7106,217,4
7105,7106,501,32
7105,7106,503,43
7105,7106,505,12
7105,7106,512,281
7105,7106,514,6
7105,7106,9003,0
7105,7106,9004,1
7105,7106,9005,5
7105,7106,9006,0
7107,7118,003,713
7107,7118,047,98
7107,7118,191,112
7107,7118,217,56
7107,7118,501,370
7107,7118,503,409
7107,7118,505,269
7107,7118,512,1042
7107,7118,514,133
7107,7118,9003,0
7107,7118,9004,36
7107,7118,9005,70
7107,7118,9006,0
7119,7126,003,451
7119,7126,047,64
7119,7126,191,65
7119,7126,217,39
7119,7126,501,253
7119,7126,503,325
7119,7126,505,192
7119,7126,512,626
7119,7126,514,73
7119,7126,9003,0
7119,7126,9004,20
7119,7126,9005,64
7119,7126,9006,0
7127,7132,003,269
7127,7132,047,34
7127,7132,191,42
7127,7132,217,33
7127,7132,501,141
7127,7132,503,187
7127,7132,505,102
7127,7132,512,449
7127,7132,514,36
7127,7132,9003,0
7127,7132,9004,22
7127,7132,9005,33
7127,7132,9006,0
7133,7142,003,518
7133,7142,047,88
7133,7142,191,86
7133,7142,217,56
7133,7142,501,331
7133,7142,503,399
7133,7142,505,231
7133,7142,512,826
7133,7142,514,75
7133,7142,9003,0
7133,7142,9004,42
7133,7142,9005,50
7133,7142,9006,2
7143,7149,003,330
7143,7149,047,54
7143,7149,191,59
7143,7149,217,40
7143,7149,501,213
7143,7149,503,210
7143,7149,505,156
7143,7149,512,486
7143,7149,514,45
7143,7149,9003,0
7143,7149,9004,10
7143,7149,9005,50
7143,7149,9006,0
7150,7159,003,525
7150,7159,047,67
7150,7159,191,89
7150,7159,217,48
7150,7159,501,358
7150,7159,503,361
7150,7159,505,233
7150,7159,512,836
7150,7159,514,85
7150,7159,9003,1
7150,7159,9004,29
7150,7159,9005,65
7150,7159,9006,0
7160,7168,003,475
7160,7168,047,49
7160,7168,191,69
7160,7168,217,29
7160,7168,501,247
7160,7168,503,264
7160,7168,505,162
7160,7168,512,733
7160,7168,514,59
7160,7168,9003,0
7160,7168,9004,18
7160,7168,9005,52
7160,7168,9006,0
7169,7176,003,488
7169,7176,047,68
7169,7176,191,63
7169,7176,217,38
7169,7176,501,262
7169,7176,503,283
7169,7176,505,138
7169,7176,512,712
7169,7176,514,69
7169,7176,9003,0
7169,7176,9004,24
7169,7176,9005,49
7169,7176,9006,2
7177,7190,003,762
7177,7190,047,106
7177,7190,191,132
7177,7190,217,71
7177,7190,501,451
7177,7190,503,479
7177,7190,505,324
7177,7190,512,1277
7177,7190,514,124
7177,7190,9003,0
7177,7190,9004,50
7177,7190,9005,101
7177,7190,9006,0
7191,7203,003,676
7191,7203,047,85
7191,7203,191,120
7191,7203,217,68
7191,7203,501,383
7191,7203,503,373
7191,7203,505,251
7191,7203,512,1056
7191,7203,514,93
7191,7203,9003,0
7191,7203,9004,45
7191,7203,9005,84
7191,7203,9006,0
7204,7212,003,506
7204,7212,047,55
7204,7212,191,60
7204,7212,217,49
7204,7212,501,269
7204,7212,503,335
7204,7212,505,205
7204,7212,512,807
7204,7212,514,71
7204,7212,9003,0
7204,7212,9004,18
7204,7212,9005,41
7204,7212,9006,3
7213,7220,003,486
7213,7220,047,53
7213,7220,191,75
7213,7220,217,36
7213,7220,501,263
7213,7220,503,278
7213,7220,505,176
7213,7220,512,609
7213,7220,514,77
7213,7220,9003,0
7213,7220,9004,16
7213,7220,9005,39
7213,7220,9006,1
7221,7221,003,0
7221,7221,047,0
7221,7221,191,0
7221,7221,217,0
7221,7221,501,0
7221,7221,503,0
7221,7221,505,0
7221,7221,512,0
7221,7221,514,0
7221,7221,9003,0
7221,7221,9004,1
7221,7221,9005,7
7221,7221,9006,0
7222,7226,003,208
7222,7226,047,39
7222,7226,191,60
7222,7226,217,42
7222,7226,501,236
7222,7226,503,187
7222,7226,505,101
7222,7226,512,327
7222,7226,514,56
7222,7226,9003,0
7222,7226,9004,17
7222,7226,9005,33
7222,7226,9006,0
7227,7230,003,176
7227,7230,047,23
7227,7230,191,34
7227,7230,217,21
7227,7230,501,193
7227,7230,503,141
7227,7230,505,84
7227,7230,512,286
7227,7230,514,37
7227,7230,9003,0
7227,7230,9004,4
7227,7230,9005,25
7227,7230,9006,0
7231,7231,003,23
7231,7231,047,1
7231,7231,191,2
7231,7231,217,0
7231,7231,501,10
7231,7231,503,8
7231,7231,505,5
7231,7231,512,32
7231,7231,514,3
7231,7231,9003,0
7231,7231,9004,0
7231,7231,9005,1
7231,7231,9006,0
7232,7232,003,19
7232,7232,047,1
7232,7232,191,0
7232,7232,217,2
7232,7232,501,11
7232,7232,503,17
7232,7232,505,3
7232,7232,512,45
7232,7232,514,3
7232,7232,9003,0
7232,7232,9004,0
7232,7232,9005,0
7232,7232,9006,0
7233,7233,003,41
7233,7233,047,13
7233,7233,191,15
7233,7233,217,1
7233,7233,501,55
7233,7233,503,28
7233,7233,505,23
7233,7233,512,99
7233,7233,514,7
7233,7233,9003,0
7233,7233,9004,2
7233,7233,9005,1
7233,7233,9006,0
7234,7236,003,95
7234,7236,047,19
7234,7236,191,43
7234,7236,217,7
7234,7236,501,135
7234,7236,503,85
7234,7236,505,63
7234,7236,512,213
7234,7236,514,43
7234,7236,9003,0
7234,7236,9004,12
7234,7236,9005,17
7234,7236,9006,0
7237,7238,003,33
7237,7238,047,11
7237,7238,191,8
7237,7238,217,6
7237,7238,501,60
7237,7238,503,47
7237,7238,505,39
7237,7238,512,149
7237,7238,514,31
7237,7238,9003,0
7237,7238,9004,0
7237,7238,9005,5
7237,7238,9006,0
7239,7241,003,171
7239,7241,047,22
7239,7241,191,28
7239,7241,217,7
7239,7241,501,136
7239,7241,503,64
7239,7241,505,65
7239,7241,512,213
7239,7241,514,34
7239,7241,9003,1
7239,7241,9004,8
7239,7241,9005,20
7239,7241,9006,1
7242,7244,003,83
7242,7244,047,26
7242,7244,191,17
7242,7244,217,9
7242,7244,501,73
7242,7244,503,99
7242,7244,505,53
7242,7244,512,74
7242,7244,514,16
7242,7244,9003,0
7242,7244,9004,2
7242,7244,9005,4
7242,7244,9006,0
7245,7246,003,105
7245,7246,047,24
7245,7246,191,19
7245,7246,217,10
7245,7246,501,53
7245,7246,503,77
7245,7246,505,51
7245,7246,512,162
7245,7246,514,14
7245,7246,9003,0
7245,7246,9004,3
7245,7246,9005,9
7245,7246,9006,0
7247,7252,003,244
7247,7252,047,44
7247,7252,191,108
7247,7252,217,29
7247,7252,501,271
7247,7252,503,195
7247,7252,505,170
7247,7252,512,336
7247,7252,514,81
7247,7252,9003,52
7247,7252,9004,26
7247,7252,9005,63
7247,7252,9006,0
7253,7253,003,24
7253,7253,047,8
7253,7253,191,6
7253,7253,217,1
7253,7253,501,34
7253,7253,503,17
7253,7253,505,12
7253,7253,512,67
7253,7253,514,3
7253,7253,9003,0
7253,7253,9004,1
7253,7253,9005,2
7253,7253,9006,0
7254,7255,003,0
7254,7255,047,0
7254,7255,191,0
7254,7255,217,0
7254,7255,501,0
7254,7255,503,0
7254,7255,505,0
7254,7255,512,0
7254,7255,514,0
7254,7255,9003,0
7254,7255,9004,2
7254,7255,9005,1
7254,7255,9006,1
7256,7260,003,259
7256,7260,047,14
7256,7260,191,103
7256,7260,217,56
7256,7260,501,195
7256,7260,503,127
7256,7260,505,82
7256,7260,512,238
7256,7260,514,51
7256,7260,9003,0
7256,7260,9004,16
7256,7260,9005,28
7256,7260,9006,0
7261,7261,003,10
7261,7261,047,0
7261,7261,191,0
7261,7261,217,1
7261,7261,501,0
7261,7261,503,1
7261,7261,505,0
7261,7261,512,5
7261,7261,514,1
7261,7261,9003,0
7261,7261,9004,0
7261,7261,9005,0
7261,7261,9006,0
7262,7262,003,19
7262,7262,047,0
7262,7262,191,1
7262,7262,217,0
7262,7262,501,1
7262,7262,503,5
7262,7262,505,1
7262,7262,512,19
7262,7262,514,2
7262,7262,9003,0
7262,7262,9004,3
7262,7262,9005,0
7262,7262,9006,0
7263,7271,003,665
7263,7271,047,37
7263,7271,191,41
7263,7271,217,24
7263,7271,501,188
7263,7271,503,200
7263,7271,505,75
7263,7271,512,1055
7263,7271,514,42
7263,7271,9003,62
7263,7271,9004,56
7263,7271,9005,9
7263,7271,9006,0
7272,7278,003,602
7272,7278,047,29
7272,7278,191,42
7272,7278,217,14
7272,7278,501,124
7272,7278,503,166
7272,7278,505,78
7272,7278,512,760
7272,7278,514,27
7272,7278,9003,0
7272,7278,9004,30
7272,7278,9005,25
7272,7278,9006,0
7279,7281,003,157
7279,7281,047,11
7279,7281,191,21
7279,7281,217,17
7279,7281,501,103
7279,7281,503,102
7279,7281,505,38
7279,7281,512,279
7279,7281,514,21
7279,7281,9003,0
7279,7281,9004,17
7279,7281,9005,11
7279,7281,9006,1
7282,7285,003,327
7282,7285,047,16
7282,7285,191,4
7282,7285,217,10
7282,7285,501,70
7282,7285,503,85
7282,7285,505,26
7282,7285,512,523
7282,7285,514,22
7282,7285,9003,0
7282,7285,9004,11
7282,7285,9005,1
7282,7285,9006,0
7286,7296,003,566
7286,7296,047,64
7286,7296,191,174
7286,7296,217,82
7286,7296,501,395
7286,7296,503,549
7286,7296,505,246
7286,7296,512,692
7286,7296,514,90
7286,7296,9003,0
7286,7296,9004,54
7286,7296,9005,112
7286,7296,9006,0
7297,7304,003,384
7297,7304,047,61
7297,7304,191,128
7297,7304,217,40
7297,7304,501,315
7297,7304,503,391
7297,7304,505,166
7297,7304,512,521
7297,7304,514,62
7297,7304,9003,0
7297,7304,9004,34
7297,7304,9005,98
7297,7304,9006,1
7305,7311,003,353
7305,7311,047,61
7305,7311,191,111
7305,7311,217,43
7305,7311,501,228
7305,7311,503,357
7305,7311,505,140
7305,7311,512,395
7305,7311,514,76
7305,7311,9003,1
7305,7311,9004,20
7305,7311,9005,41
7305,7311,9006,2
7312,7315,003,140
7312,7315,047,29
7312,7315,191,45
7312,7315,217,17
7312,7315,501,75
7312,7315,503,123
7312,7315,505,44
7312,7315,512,154
7312,7315,514,22
7312,7315,9003,4
7312,7315,9004,4
7312,7315,9005,26
7312,7315,9006,2
7316,7318,003,115
7316,7318,047,26
7316,7318,191,62
7316,7318,217,23
7316,7318,501,119
7316,7318,503,110
7316,7318,505,57
7316,7318,512,181
7316,7318,514,23
7316,7318,9003,1
7316,7318,9004,8
7316,7318,9005,10
7316,7318,9006,0
7319,7320,003,149
7319,7320,047,2
7319,7320,191,7
7319,7320,217,2
7319,7320,501,7
7319,7320,503,36
7319,7320,505,10
7319,7320,512,189
7319,7320,514,0
7319,7320,9003,0
7319,7320,9004,1
7319,7320,9005,0
7319,7320,9006,0
7321,7323,003,198
7321,7323,047,26
7321,7323,191,14
7321,7323,217,9
7321,7323,501,50
7321,7323,503,93
7321,7323,505,51
7321,7323,512,279
7321,7323,514,26
7321,7323,9003,0
7321,7323,9004,10
7321,7323,9005,13
7321,7323,9006,0
7324,7325,003,99
7324,7325,047,17
7324,7325,191,11
7324,7325,217,9
7324,7325,501,25
7324,7325,503,49
7324,7325,505,22
7324,7325,512,208
7324,7325,514,19
7324,7325,9003,0
7324,7325,9004,5
7324,7325,9005,4
7324,7325,9006,1
7326,7326,003,34
7326,7326,047,1
7326,7326,191,2
7326,7326,217,3
7326,7326,501,13
7326,7326,503,14
7326,7326,505,8
7326,7326,512,52
7326,7326,514,2
7326,7326,9003,0
7326,7326,9004,6
7326,7326,9005,0
7326,7326,9006,0
7327,7328,003,143
7327,7328,047,8
7327,7328,191,9
7327,7328,217,6
7327,7328,501,47
7327,7328,503,37
7327,7328,505,17
7327,7328,512,154
7327,7328,514,5
7327,7328,9003,0
7327,7328,9004,1
7327,7328,9005,6
7327,7328,9006,0
7329,7330,003,88
7329,7330,047,8
7329,7330,191,9
7329,7330,217,9
7329,7330,501,45
7329,7330,503,33
7329,7330,505,18
7329,7330,512,86
7329,7330,514,15
7329,7330,9003,0
7329,7330,9004,5
7329,7330,9005,3
7329,7330,9006,0
7331,7338,003,375
7331,7338,047,59
7331,7338,191,95
7331,7338,217,37
7331,7338,501,232
7331,7338,503,323
7331,7338,505,108
7331,7338,512,555
7331,7338,514,54
7331,7338,9003,7
7331,7338,9004,21
7331,7338,9005,19
7331,7338,9006,0
7339,7341,003,172
7339,7341,047,17
7339,7341,191,43
7339,7341,217,8
7339,7341,501,89
7339,7341,503,138
7339,7341,505,52
7339,7341,512,235
7339,7341,514,28
7339,7341,9003,0
7339,7341,9004,7
7339,7341,9005,10
7339,7341,9006,0
7342,7343,003,198
7342,7343,047,2
7342,7343,191,1
7342,7343,217,0
7342,7343,501,7
7342,7343,503,4
7342,7343,505,3
7342,7343,512,173
7342,7343,514,2
7342,7343,9003,0
7342,7343,9004,9
7342,7343,9005,0
7342,7343,9006,0
7346,7346,003,53
7346,7346,047,1
7346,7346,191,5
7346,7346,217,0
7346,7346,501,4
7346,7346,503,0
7346,7346,505,0
7346,7346,512,198
7346,7346,514,2
7346,7346,9003,0
7346,7346,9004,3
7346,7346,9005,2
7346,7346,9006,0
7347,7354,003,437
7347,7354,047,10
7347,7354,191,70
7347,7354,217,5
7347,7354,501,75
7347,7354,503,46
7347,7354,505,27
7347,7354,512,994
7347,7354,514,14
7347,7354,9003,0
7347,7354,9004,39
7347,7354,9005,13
7347,7354,9006,0
7355,7366,003,626
7355,7366,047,121
7355,7366,191,50
7355,7366,217,48
7355,7366,501,495
