mesa_desde,mesa_hasta,vot_parcodigo,total
779,786,3021,371
779,786,3022,35
779,786,3023,24
779,786,3024,13
779,786,3025,6
779,786,3026,274
779,786,3027,148
779,786,9003,0
779,786,9004,18
779,786,9005,53
779,786,9006,1
787,793,047,42
787,793,063,29
787,793,191,217
787,793,234,37
787,793,501,179
787,793,503,256
787,793,505,231
787,793,514,90
787,793,3020,30
787,793,3021,319
787,793,3022,47
787,793,3023,30
787,793,3024,8
787,793,3025,4
787,793,3026,231
787,793,3027,101
787,793,9003,1
787,793,9004,12
787,793,9005,46
787,793,9006,0
794,803,047,70
794,803,063,29
794,803,191,354
794,803,234,36
794,803,501,216
794,803,503,347
794,803,505,246
794,803,514,116
794,803,3020,29
794,803,3021,421
794,803,3022,48
794,803,3023,39
794,803,3024,17
794,803,3025,14
794,803,3026,421
794,803,3027,156
794,803,9003,0
794,803,9004,39
794,803,9005,82
794,803,9006,2
804,812,047,55
804,812,063,19
804,812,191,271
804,812,234,25
804,812,501,167
804,812,503,295
804,812,505,180
804,812,514,73
804,812,3020,22
804,812,3021,343
804,812,3022,43
804,812,3023,19
804,812,3024,14
804,812,3025,9
804,812,3026,345
804,812,3027,146
804,812,9003,0
804,812,9004,27
804,812,9005,61
804,812,9006,0
813,818,047,41
813,818,063,21
813,818,191,221
813,818,234,19
813,818,501,113
813,818,503,211
813,818,505,156
813,818,514,63
813,818,3020,10
813,818,3021,226
813,818,3022,13
813,818,3023,23
813,818,3024,12
813,818,3025,15
813,818,3026,282
813,818,3027,93
813,818,9003,3
813,818,9004,38
813,818,9005,41
813,818,9006,4
819,830,047,53
819,830,063,30
819,830,191,485
819,830,234,41
819,830,501,289
819,830,503,401
819,830,505,272
819,830,514,128
819,830,3020,30
819,830,3021,418
819,830,3022,66
819,830,3023,47
819,830,3024,33
819,830,3025,24
819,830,3026,468
819,830,3027,205
819,830,9003,0
819,830,9004,42
819,830,9005,101
819,830,9006,0
831,842,047,61
831,842,063,30
831,842,191,440
831,842,234,42
831,842,501,266
831,842,503,403
831,842,505,251
831,842,514,127
831,842,3020,27
831,842,3021,458
831,842,3022,60
831,842,3023,39
831,842,3024,24
831,842,3025,20
831,842,3026,472
831,842,3027,213
831,842,9003,1
831,842,9004,42
831,842,9005,120
831,842,9006,3
843,844,047,9
843,844,063,7
843,844,191,75
843,844,234,9
843,844,501,42
843,844,503,57
843,844,505,43
843,844,514,16
843,844,3020,5
843,844,3021,86
843,844,3022,9
843,844,3023,7
843,844,3024,4
843,844,3025,6
843,844,3026,71
843,844,3027,42
843,844,9003,0
843,844,9004,12
843,844,9005,19
843,844,9006,0
845,846,047,7
845,846,063,5
845,846,191,79
845,846,234,12
845,846,501,50
845,846,503,56
845,846,505,43
845,846,514,8
845,846,3020,9
845,846,3021,55
845,846,3022,12
845,846,3023,9
845,846,3024,8
845,846,3025,3
845,846,3026,90
845,846,3027,48
845,846,9003,0
845,846,9004,5
845,846,9005,10
845,846,9006,0
847,852,047,33
847,852,063,8
847,852,191,266
847,852,234,25
847,852,501,133
847,852,503,205
847,852,505,143
847,852,514,46
847,852,3020,16
847,852,3021,221
847,852,3022,31
847,852,3023,31
847,852,3024,14
847,852,3025,13
847,852,3026,185
847,852,3027,89
847,852,9003,0
847,852,9004,13
847,852,9005,47
847,852,9006,2
853,854,047,7
853,854,063,5
853,854,191,58
853,854,234,8
853,854,501,43
853,854,503,45
853,854,505,37
853,854,514,14
853,854,3020,5
853,854,3021,30
853,854,3022,3
853,854,3023,7
853,854,3024,4
853,854,3025,4
853,854,3026,101
853,854,3027,35
853,854,9003,0
853,854,9004,21
853,854,9005,9
853,854,9006,0
855,865,047,77
855,865,063,43
855,865,191,357
855,865,234,34
855,865,501,205
855,865,503,354
855,865,505,242
855,865,514,87
855,865,3020,17
855,865,3021,455
855,865,3022,71
855,865,3023,33
855,865,3024,54
855,865,3025,20
855,865,3026,555
855,865,3027,145
855,865,9003,2
855,865,9004,44
855,865,9005,58
855,865,9006,0
866,872,047,54
866,872,063,24
866,872,191,170
866,872,234,22
866,872,501,150
866,872,503,229
866,872,505,167
866,872,514,69
866,872,3020,20
866,872,3021,280
866,872,3022,31
866,872,3023,26
866,872,3024,18
866,872,3025,8
866,872,3026,289
866,872,3027,101
866,872,9003,0
866,872,9004,11
866,872,9005,42
866,872,9006,1
873,880,047,66
873,880,063,31
873,880,191,226
873,880,234,28
873,880,501,184
873,880,503,265
873,880,505,177
873,880,514,82
873,880,3020,17
873,880,3021,381
873,880,3022,56
873,880,3023,36
873,880,3024,9
873,880,3025,7
873,880,3026,288
873,880,3027,106
873,880,9003,0
873,880,9004,26
873,880,9005,53
873,880,9006,0
881,890,047,71
881,890,063,28
881,890,191,267
881,890,234,26
881,890,501,225
881,890,503,325
881,890,505,225
881,890,514,90
881,890,3020,28
881,890,3021,416
881,890,3022,45
881,890,3023,40
881,890,3024,14
881,890,3025,17
881,890,3026,437
881,890,3027,141
881,890,9003,0
881,890,9004,37
881,890,9005,63
881,890,9006,3
891,900,047,85
891,900,063,45
891,900,191,288
891,900,234,29
891,900,501,213
891,900,503,360
891,900,505,238
891,900,514,108
891,900,3020,16
891,900,3021,398
891,900,3022,61
891,900,3023,37
891,900,3024,8
891,900,3025,18
891,900,3026,380
891,900,3027,131
891,900,9003,0
891,900,9004,36
891,900,9005,46
891,900,9006,0
901,912,047,91
901,912,063,36
901,912,191,350
901,912,234,37
901,912,501,251
901,912,503,394
901,912,505,295
901,912,514,128
901,912,3020,26
901,912,3021,489
901,912,3022,57
901,912,3023,24
901,912,3024,20
901,912,3025,17
901,912,3026,507
901,912,3027,180
901,912,9003,16
901,912,9004,35
901,912,9005,73
901,912,9006,0
913,922,047,93
913,922,063,34
913,922,191,239
913,922,234,28
913,922,501,243
913,922,503,294
913,922,505,241
913,922,514,95
913,922,3020,13
913,922,3021,444
913,922,3022,53
913,922,3023,33
913,922,3024,17
913,922,3025,8
913,922,3026,366
913,922,3027,169
913,922,9003,2
913,922,9004,33
913,922,9005,71
913,922,9006,7
923,934,047,70
923,934,063,23
923,934,191,389
923,934,234,43
923,934,501,272
923,934,503,416
923,934,505,304
923,934,514,96
923,934,3020,31
923,934,3021,516
923,934,3022,52
923,934,3023,34
923,934,3024,19
923,934,3025,15
923,934,3026,497
923,934,3027,169
923,934,9003,0
923,934,9004,37
923,934,9005,116
923,934,9006,1
935,947,047,96
935,947,063,57
935,947,191,385
935,947,234,57
935,947,501,288
935,947,503,414
935,947,505,316
935,947,514,116
935,947,3020,27
935,947,3021,592
935,947,3022,47
935,947,3023,38
935,947,3024,34
935,947,3025,25
935,947,3026,519
935,947,3027,188
935,947,9003,0
935,947,9004,57
935,947,9005,104
935,947,9006,1
948,955,047,67
948,955,063,21
948,955,191,88
948,955,234,15
948,955,501,166
948,955,503,254
948,955,505,168
948,955,514,79
948,955,3020,16
948,955,3021,350
948,955,3022,63
948,955,3023,37
948,955,3024,10
948,955,3025,9
948,955,3026,146
948,955,3027,72
948,955,9003,0
948,955,9004,14
948,955,9005,20
948,955,9006,0
956,965,047,131
956,965,063,39
956,965,191,170
956,965,234,39
956,965,501,293
956,965,503,410
956,965,505,231
956,965,514,121
956,965,3020,32
956,965,3021,475
956,965,3022,86
956,965,3023,62
956,965,3024,14
956,965,3025,16
956,965,3026,257
956,965,3027,128
956,965,9003,3
956,965,9004,29
956,965,9005,53
956,965,9006,0
966,972,047,64
966,972,063,22
966,972,191,138
966,972,234,19
966,972,501,170
966,972,503,266
966,972,505,194
966,972,514,87
966,972,3020,12
966,972,3021,311
966,972,3022,71
966,972,3023,27
966,972,3024,9
966,972,3025,9
966,972,3026,245
966,972,3027,95
966,972,9003,0
966,972,9004,15
966,972,9005,39
966,972,9006,1
973,980,047,68
973,980,063,39
973,980,191,164
973,980,234,22
973,980,501,203
973,980,503,290
973,980,505,202
973,980,514,90
973,980,3020,24
973,980,3021,334
973,980,3022,72
973,980,3023,31
973,980,3024,9
973,980,3025,11
973,980,3026,283
973,980,3027,131
973,980,9003,0
973,980,9004,24
973,980,9005,38
973,980,9006,2
981,988,047,87
981,988,063,44
981,988,191,128
981,988,234,13
981,988,501,224
981,988,503,329
981,988,505,184
981,988,514,91
981,988,3020,24
981,988,3021,347
981,988,3022,80
981,988,3023,49
981,988,3024,9
981,988,3025,13
981,988,3026,228
981,988,3027,123
981,988,9003,0
981,988,9004,22
981,988,9005,36
981,988,9006,1
989,994,047,80
989,994,063,29
989,994,191,104
989,994,234,18
989,994,501,160
989,994,503,228
989,994,505,143
989,994,514,66
989,994,3020,19
989,994,3021,320
989,994,3022,45
989,994,3023,33
989,994,3024,11
989,994,3025,8
989,994,3026,188
989,994,3027,79
989,994,9003,2
989,994,9004,16
989,994,9005,28
989,994,9006,0
995,1004,047,97
995,1004,063,54
995,1004,191,181
995,1004,234,29
995,1004,501,252
995,1004,503,425
995,1004,505,252
995,1004,514,117
995,1004,3020,32
995,1004,3021,458
995,1004,3022,105
995,1004,3023,50
995,1004,3024,10
995,1004,3025,24
995,1004,3026,278
995,1004,3027,149
995,1004,9003,1
995,1004,9004,29
995,1004,9005,52
995,1004,9006,0
1005,1014,047,56
1005,1014,063,39
1005,1014,191,296
1005,1014,234,42
1005,1014,501,240
1005,1014,503,339
1005,1014,505,246
1005,1014,514,140
1005,1014,3020,19
1005,1014,3021,383
1005,1014,3022,65
1005,1014,3023,40
1005,1014,3024,18
1005,1014,3025,6
1005,1014,3026,397
1005,1014,3027,124
1005,1014,9003,0
1005,1014,9004,20
1005,1014,9005,85
1005,1014,9006,0
1015,1024,047,65
1015,1024,063,38
1015,1024,191,256
1015,1024,234,41
1015,1024,501,251
1015,1024,503,337
1015,1024,505,246
1015,1024,514,131
1015,1024,3020,22
1015,1024,3021,395
1015,1024,3022,45
1015,1024,3023,37
1015,1024,3024,13
1015,1024,3025,16
1015,1024,3026,397
1015,1024,3027,144
1015,1024,9003,0
1015,1024,9004,30
1015,1024,9005,77
1015,1024,9006,2
1025,1031,047,45
1025,1031,063,21
1025,1031,191,180
1025,1031,234,17
1025,1031,501,146
1025,1031,503,239
1025,1031,505,164
1025,1031,514,111
1025,1031,3020,14
1025,1031,3021,295
1025,1031,3022,50
1025,1031,3023,24
1025,1031,3024,9
1025,1031,3025,7
1025,1031,3026,279
1025,1031,3027,113
1025,1031,9003,0
1025,1031,9004,23
1025,1031,9005,34
1025,1031,9006,3
1032,1045,047,93
1032,1045,063,90
1032,1045,191,378
1032,1045,234,64
1032,1045,501,314
1032,1045,503,478
1032,1045,505,302
1032,1045,514,168
1032,1045,3020,26
1032,1045,3021,549
1032,1045,3022,99
1032,1045,3023,31
1032,1045,3024,29
1032,1045,3025,22
1032,1045,3026,556
1032,1045,3027,203
1032,1045,9003,1
1032,1045,9004,47
1032,1045,9005,119
1032,1045,9006,0
1046,1053,047,74
1046,1053,063,21
1046,1053,191,141
1046,1053,234,29
1046,1053,501,178
1046,1053,503,360
1046,1053,505,195
1046,1053,514,96
1046,1053,3020,14
1046,1053,3021,341
1046,1053,3022,69
1046,1053,3023,32
1046,1053,3024,10
1046,1053,3025,7
1046,1053,3026,200
1046,1053,3027,114
1046,1053,9003,0
1046,1053,9004,9
1046,1053,9005,37
1046,1053,9006,0
1054,1063,047,99
1054,1063,063,38
1054,1063,191,158
1054,1063,234,22
1054,1063,501,216
1054,1063,503,368
1054,1063,505,199
1054,1063,514,110
1054,1063,3020,14
1054,1063,3021,379
1054,1063,3022,72
1054,1063,3023,37
1054,1063,3024,11
1054,1063,3025,7
1054,1063,3026,243
1054,1063,3027,159
1054,1063,9003,0
1054,1063,9004,21
1054,1063,9005,30
1054,1063,9006,3
1064,1072,047,99
1064,1072,063,39
1064,1072,191,193
1064,1072,234,25
1064,1072,501,233
1064,1072,503,383
1064,1072,505,240
1064,1072,514,146
1064,1072,3020,35
1064,1072,3021,424
1064,1072,3022,77
1064,1072,3023,45
1064,1072,3024,14
1064,1072,3025,18
1064,1072,3026,251
1064,1072,3027,118
1064,1072,9003,0
1064,1072,9004,28
1064,1072,9005,61
1064,1072,9006,0
1073,1086,047,120
1073,1086,063,38
1073,1086,191,264
1073,1086,234,42
1073,1086,501,337
1073,1086,503,410
1073,1086,505,351
1073,1086,514,224
1073,1086,3020,26
1073,1086,3021,542
1073,1086,3022,92
1073,1086,3023,58
1073,1086,3024,17
1073,1086,3025,16
1073,1086,3026,377
1073,1086,3027,114
1073,1086,9003,3
1073,1086,9004,35
1073,1086,9005,65
1073,1086,9006,3
1087,1099,047,115
1087,1099,063,49
1087,1099,191,265
1087,1099,234,44
1087,1099,501,289
1087,1099,503,446
1087,1099,505,382
1087,1099,514,163
1087,1099,3020,22
1087,1099,3021,573
1087,1099,3022,93
1087,1099,3023,58
1087,1099,3024,22
1087,1099,3025,30
1087,1099,3026,416
1087,1099,3027,184
1087,1099,9003,0
1087,1099,9004,42
1087,1099,9005,96
1087,1099,9006,0
1100,1116,047,134
1100,1116,063,59
1100,1116,191,357
1100,1116,234,59
1100,1116,501,456
1100,1116,503,603
1100,1116,505,479
1100,1116,514,212
1100,1116,3020,25
1100,1116,3021,698
1100,1116,3022,136
1100,1116,3023,77
1100,1116,3024,23
1100,1116,3025,24
1100,1116,3026,493
1100,1116,3027,298
1100,1116,9003,0
1100,1116,9004,34
1100,1116,9005,116
1100,1116,9006,1
1117,1123,047,54
1117,1123,063,27
1117,1123,191,185
1117,1123,234,34
1117,1123,501,173
1117,1123,503,227
1117,1123,505,183
1117,1123,514,90
1117,1123,3020,16
1117,1123,3021,279
1117,1123,3022,41
1117,1123,3023,30
1117,1123,3024,14
1117,1123,3025,15
1117,1123,3026,249
1117,1123,3027,99
1117,1123,9003,7
1117,1123,9004,22
1117,1123,9005,46
1117,1123,9006,0
1124,1131,047,64
1124,1131,063,37
1124,1131,191,199
1124,1131,234,32
1124,1131,501,189
1124,1131,503,301
1124,1131,505,229
1124,1131,514,88
1124,1131,3020,20
1124,1131,3021,344
1124,1131,3022,59
1124,1131,3023,31
1124,1131,3024,15
1124,1131,3025,11
1124,1131,3026,231
1124,1131,3027,112
1124,1131,9003,0
1124,1131,9004,19
1124,1131,9005,56
1124,1131,9006,1
1132,1141,047,110
1132,1141,063,65
1132,1141,191,160
1132,1141,234,31
1132,1141,501,287
1132,1141,503,360
1132,1141,505,275
1132,1141,514,138
1132,1141,3020,30
1132,1141,3021,444
1132,1141,3022,60
1132,1141,3023,42
1132,1141,3024,16
1132,1141,3025,13
1132,1141,3026,234
1132,1141,3027,144
1132,1141,9003,1
1132,1141,9004,15
1132,1141,9005,44
1132,1141,9006,0
1142,1149,047,92
1142,1149,063,49
1142,1149,191,153
1142,1149,234,24
1142,1149,501,209
1142,1149,503,311
1142,1149,505,182
1142,1149,514,100
1142,1149,3020,24
1142,1149,3021,355
1142,1149,3022,57
1142,1149,3023,54
1142,1149,3024,8
1142,1149,3025,12
1142,1149,3026,203
1142,1149,3027,113
1142,1149,9003,0
1142,1149,9004,16
1142,1149,9005,38
1142,1149,9006,0
1150,1163,047,111
1150,1163,063,40
1150,1163,191,341
1150,1163,234,50
1150,1163,501,380
1150,1163,503,446
1150,1163,505,282
1150,1163,514,145
1150,1163,3020,29
1150,1163,3021,523
1150,1163,3022,72
1150,1163,3023,117
1150,1163,3024,23
1150,1163,3025,23
1150,1163,3026,492
1150,1163,3027,184
1150,1163,9003,1
1150,1163,9004,64
1150,1163,9005,89
1150,1163,9006,1
1164,1181,047,137
1164,1181,063,65
1164,1181,191,484
1164,1181,234,47
1164,1181,501,411
1164,1181,503,532
1164,1181,505,386
1164,1181,514,181
1164,1181,3020,55
1164,1181,3021,630
1164,1181,3022,105
1164,1181,3023,111
1164,1181,3024,30
1164,1181,3025,21
1164,1181,3026,595
1164,1181,3027,184
1164,1181,9003,4
1164,1181,9004,51
1164,1181,9005,115
1164,1181,9006,7
1182,1191,047,83
1182,1191,063,42
1182,1191,191,258
1182,1191,234,33
1182,1191,501,259
1182,1191,503,306
1182,1191,505,216
1182,1191,514,106
1182,1191,3020,16
1182,1191,3021,350
1182,1191,3022,56
1182,1191,3023,47
1182,1191,3024,16
1182,1191,3025,19
1182,1191,3026,368
1182,1191,3027,103
1182,1191,9003,1
1182,1191,9004,35
1182,1191,9005,68
1182,1191,9006,1
1192,1200,047,94
1192,1200,063,29
1192,1200,191,240
1192,1200,234,32
1192,1200,501,225
1192,1200,503,269
1192,1200,505,212
1192,1200,514,101
1192,1200,3020,30
1192,1200,3021,329
1192,1200,3022,39
1192,1200,3023,55
1192,1200,3024,14
1192,1200,3025,16
1192,1200,3026,315
1192,1200,3027,108
1192,1200,9003,0
1192,1200,9004,30
1192,1200,9005,77
1192,1200,9006,0
1201,1208,047,35
1201,1208,063,23
1201,1208,191,421
1201,1208,234,45
1201,1208,501,179
1201,1208,503,264
1201,1208,505,167
1201,1208,514,78
1201,1208,3020,18
1201,1208,3021,255
1201,1208,3022,23
1201,1208,3023,38
1201,1208,3024,18
1201,1208,3025,16
1201,1208,3026,421
1201,1208,3027,119
1201,1208,9003,0
1201,1208,9004,36
1201,1208,9005,72
1201,1208,9006,0
1209,1213,047,20
1209,1213,063,20
1209,1213,191,251
1209,1213,234,28
1209,1213,501,113
1209,1213,503,167
1209,1213,505,128
1209,1213,514,50
1209,1213,3020,11
1209,1213,3021,160
1209,1213,3022,19
1209,1213,3023,24
1209,1213,3024,18
1209,1213,3025,20
1209,1213,3026,234
1209,1213,3027,71
1209,1213,9003,0
1209,1213,9004,25
1209,1213,9005,36
1209,1213,9006,0
1214,1230,047,157
1214,1230,063,66
1214,1230,191,389
1214,1230,234,49
1214,1230,501,493
1214,1230,503,616
1214,1230,505,523
1214,1230,514,232
1214,1230,3020,44
1214,1230,3021,788
1214,1230,3022,133
1214,1230,3023,130
1214,1230,3024,31
1214,1230,3025,36
1214,1230,3026,569
1214,1230,3027,233
1214,1230,9003,2
1214,1230,9004,62
1214,1230,9005,98
1214,1230,9006,3
1231,1236,047,49
1231,1236,063,18
1231,1236,191,166
1231,1236,234,25
1231,1236,501,174
1231,1236,503,193
1231,1236,505,186
1231,1236,514,74
1231,1236,3020,18
1231,1236,3021,296
1231,1236,3022,35
1231,1236,3023,38
1231,1236,3024,8
1231,1236,3025,8
1231,1236,3026,194
1231,1236,3027,83
1231,1236,9003,0
1231,1236,9004,16
1231,1236,9005,28
1231,1236,9006,1
1237,1247,047,91
1237,1247,063,42
1237,1247,191,245
1237,1247,234,36
1237,1247,501,289
1237,1247,503,370
1237,1247,505,294
1237,1247,514,139
1237,1247,3020,27
1237,1247,3021,432
1237,1247,3022,85
1237,1247,3023,58
1237,1247,3024,25
1237,1247,3025,12
1237,1247,3026,320
1237,1247,3027,175
1237,1247,9003,1
1237,1247,9004,27
1237,1247,9005,47
1237,1247,9006,1
1248,1248,047,8
1248,1248,063,4
1248,1248,191,25
1248,1248,234,4
1248,1248,501,32
1248,1248,503,22
1248,1248,505,41
1248,1248,514,10
1248,1248,3020,2
1248,1248,3021,44
1248,1248,3022,7
1248,1248,3023,5
1248,1248,3024,0
1248,1248,3025,4
1248,1248,3026,38
1248,1248,3027,15
1248,1248,9003,0
1248,1248,9004,1
1248,1248,9005,4
1248,1248,9006,0
1249,1264,047,73
1249,1264,063,41
1249,1264,191,765
1249,1264,234,61
1249,1264,501,447
1249,1264,503,459
1249,1264,505,273
1249,1264,514,150
1249,1264,3020,20
1249,1264,3021,427
1249,1264,3022,57
1249,1264,3023,39
1249,1264,3024,36
1249,1264,3025,29
1249,1264,3026,770
1249,1264,3027,187
1249,1264,9003,1
1249,1264,9004,59
1249,1264,9005,113
1249,1264,9006,0
1265,1269,047,24
